Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Satisfaction_Score,Likelihood_to_Recommend,Feedback_Comments,Income_Group,Is_Business_Hours,Is_Weekend
80,2023-01-13 13:00:00,4436.0,Bill Payment,8.0,5,Unsatisfactory,High,1,0
39,2023-01-13 14:00:00,1814.0,Loan Payment,1.0,7,Good Service,Medium,1,0
240,2023-01-13 15:00:00,1188.0,Investment,3.0,6,Needs Improvement,Low,1,0
557,2023-01-13 16:00:00,2561.0,Loan Payment,2.0,7,Very Satisfied,Medium,1,0
590,2023-01-13 17:00:00,4380.0,Bill Payment,6.0,10,Excellent,High,0,0
337,2023-01-13 18:00:00,1598.0,Investment,4.0,2,Good Service,Medium,0,0
908,2023-01-13 19:00:00,1966.0,Bill Payment,4.0,1,Very Satisfied,Medium,0,0
861,2023-01-13 20:00:00,1785.0,Bill Payment,6.0,4,Needs Improvement,Medium,0,0
800,2023-01-13 21:00:00,4872.0,Purchase,8.0,10,Very Satisfied,High,0,0
952,2023-01-13 22:00:00,997.0,Loan Payment,9.0,10,Very Satisfied,Low,0,0
280,2023-01-13 23:00:00,1213.0,Loan Payment,2.0,3,Unsatisfactory,Low,0,0
116,2023-01-14 00:00:00,2460.0,Bill Payment,7.0,8,Unsatisfactory,Medium,0,1
269,2023-01-14 01:00:00,1129.0,Purchase,2.0,10,Good Service,Low,0,1
916,2023-01-14 02:00:00,206.0,Bill Payment,6.0,3,Needs Improvement,Low,0,1
335,2023-01-14 03:00:00,3985.0,Bill Payment,7.0,8,Excellent,High,0,1
312,2023-01-14 04:00:00,535.0,Bill Payment,5.0,3,Needs Improvement,Low,0,1
53,2023-01-14 05:00:00,4737.0,Purchase,6.0,1,Needs Improvement,High,0,1
68,2023-01-14 06:00:00,1420.0,Investment,4.0,1,Excellent,Medium,0,1
694,2023-01-14 07:00:00,4513.0,Purchase,2.0,8,Very Satisfied,High,0,1
34,2023-01-14 08:00:00,1302.0,Bill Payment,3.0,7,Good Service,Medium,0,1
796,2023-01-14 09:00:00,1204.0,Investment,10.0,4,Good Service,Low,1,1
818,2023-01-14 10:00:00,1958.0,Bill Payment,9.0,1,Good Service,Medium,1,1
386,2023-01-14 11:00:00,3665.0,Purchase,4.0,10,Unsatisfactory,Medium,1,1
249,2023-01-14 12:00:00,4796.0,Purchase,10.0,7,Needs Improvement,High,1,1
111,2023-01-14 13:00:00,2227.0,Investment,6.0,5,Good Service,Medium,1,1
94,2023-01-14 14:00:00,4264.0,Purchase,1.0,8,Good Service,High,1,1
410,2023-01-14 15:00:00,3590.0,Bill Payment,1.0,8,Needs Improvement,Medium,1,1
179,2023-01-14 16:00:00,1027.0,Investment,4.0,5,Very Satisfied,Low,1,1
47,2023-01-14 17:00:00,3163.0,Loan Payment,7.0,6,Unsatisfactory,Medium,0,1
794,2023-01-14 18:00:00,3600.0,Bill Payment,4.0,6,Excellent,Medium,0,1
852,2023-01-14 19:00:00,4217.0,Loan Payment,3.0,5,Excellent,High,0,1
874,2023-01-14 20:00:00,4079.0,Investment,7.0,1,Good Service,High,0,1
604,2023-01-14 21:00:00,57.0,Investment,1.0,6,Unsatisfactory,Low,0,1
376,2023-01-14 22:00:00,3673.0,Bill Payment,7.0,9,Very Satisfied,Medium,0,1
724,2023-01-14 23:00:00,4481.0,Purchase,4.0,1,Needs Improvement,High,0,1
587,2023-01-15 00:00:00,837.0,Bill Payment,4.0,2,Needs Improvement,Low,0,1
890,2023-01-15 01:00:00,4732.0,Purchase,3.0,5,Unsatisfactory,High,0,1
202,2023-01-15 02:00:00,2099.0,Purchase,2.0,3,Good Service,Medium,0,1
445,2023-01-15 03:00:00,2066.0,Bill Payment,9.0,10,Very Satisfied,Medium,0,1
919,2023-01-15 04:00:00,828.0,Investment,2.0,10,Good Service,Low,0,1
933,2023-01-15 05:00:00,4762.0,Bill Payment,7.0,7,Unsatisfactory,High,0,1
297,2023-01-15 06:00:00,3994.0,Loan Payment,1.0,4,Good Service,High,0,1
308,2023-01-15 07:00:00,3690.0,Investment,1.0,5,Unsatisfactory,High,0,1
723,2023-01-15 08:00:00,1821.0,Purchase,1.0,9,Unsatisfactory,Medium,0,1
493,2023-01-15 09:00:00,2460.0,Investment,1.0,5,Good Service,Medium,1,1
338,2023-01-15 10:00:00,3124.0,Bill Payment,6.0,1,Unsatisfactory,Medium,1,1
945,2023-01-15 11:00:00,1639.0,Investment,6.0,2,Very Satisfied,Medium,1,1
923,2023-01-15 12:00:00,1553.0,Purchase,1.0,2,Very Satisfied,Medium,1,1
646,2023-01-15 13:00:00,3589.0,Purchase,7.0,3,Good Service,Medium,1,1
842,2023-01-15 14:00:00,1914.0,Investment,5.0,10,Needs Improvement,Medium,1,1
66,2023-01-15 15:00:00,1446.0,Loan Payment,6.0,5,Good Service,Medium,1,1
792,2023-01-15 16:00:00,3327.0,Purchase,6.0,1,Very Satisfied,Medium,1,1
422,2023-01-15 17:00:00,3530.0,Loan Payment,8.0,7,Excellent,Medium,0,1
540,2023-01-15 18:00:00,3069.0,Purchase,2.0,8,Good Service,Medium,0,1
924,2023-01-15 19:00:00,4126.0,Investment,7.0,4,Very Satisfied,High,0,1
629,2023-01-15 20:00:00,1008.0,Purchase,7.0,8,Very Satisfied,Low,0,1
493,2023-01-15 21:00:00,1441.0,Loan Payment,1.0,5,Good Service,Medium,0,1
882,2023-01-15 22:00:00,4562.0,Loan Payment,1.0,2,Good Service,High,0,1
999,2023-01-15 23:00:00,3071.0,Investment,10.0,9,Good Service,Medium,0,1
962,2023-01-16 00:00:00,274.0,Loan Payment,7.0,9,Very Satisfied,Low,0,0
317,2023-01-16 01:00:00,3741.0,Loan Payment,5.0,4,Good Service,High,0,0
942,2023-01-16 02:00:00,2284.0,Investment,2.0,3,Good Service,Medium,0,0
837,2023-01-16 03:00:00,3885.0,Purchase,6.0,7,Very Satisfied,High,0,0
626,2023-01-16 04:00:00,3327.0,Investment,8.0,2,Good Service,Medium,0,0
75,2023-01-16 05:00:00,2056.0,Purchase,7.0,6,Needs Improvement,Medium,0,0
714,2023-01-16 06:00:00,3154.0,Purchase,6.0,1,Needs Improvement,Medium,0,0
939,2023-01-16 07:00:00,3231.0,Purchase,9.0,9,Excellent,Medium,0,0
59,2023-01-16 08:00:00,3150.0,Bill Payment,2.0,7,Excellent,Medium,0,0
386,2023-01-16 09:00:00,4910.0,Purchase,4.0,10,Unsatisfactory,High,1,0
15,2023-01-16 10:00:00,2460.0,Investment,1.0,10,Needs Improvement,Medium,1,0
231,2023-01-16 11:00:00,732.0,Investment,5.0,10,Unsatisfactory,Low,1,0
617,2023-01-16 12:00:00,93.0,Investment,1.0,8,Unsatisfactory,Low,1,0
677,2023-01-16 13:00:00,4845.0,Bill Payment,9.0,1,Good Service,High,1,0
199,2023-01-16 14:00:00,3380.0,Loan Payment,5.0,3,Excellent,Medium,1,0
916,2023-01-16 15:00:00,3829.0,Bill Payment,6.0,3,Needs Improvement,High,1,0
354,2023-01-16 16:00:00,3374.0,Investment,9.0,8,Unsatisfactory,Medium,1,0
35,2023-01-16 17:00:00,1767.0,Investment,6.0,9,Needs Improvement,Medium,0,0
162,2023-01-16 18:00:00,4328.0,Loan Payment,6.0,5,Unsatisfactory,High,0,0
757,2023-01-16 19:00:00,2790.0,Bill Payment,6.0,6,Unsatisfactory,Medium,0,0
982,2023-01-16 20:00:00,3297.0,Investment,9.0,8,Unsatisfactory,Medium,0,0
799,2023-01-16 21:00:00,2462.0,Purchase,10.0,9,Good Service,Medium,0,0
895,2023-01-16 22:00:00,338.0,Purchase,10.0,2,Unsatisfactory,Low,0,0
471,2023-01-16 23:00:00,435.0,Investment,6.0,8,Needs Improvement,Low,0,0
531,2023-01-17 00:00:00,779.0,Purchase,8.0,7,Needs Improvement,Low,0,0
964,2023-01-17 01:00:00,3985.0,Loan Payment,6.0,4,Very Satisfied,High,0,0
792,2023-01-17 02:00:00,617.0,Investment,6.0,1,Very Satisfied,Low,0,0
852,2023-01-17 03:00:00,1862.0,Bill Payment,3.0,5,Excellent,Medium,0,0
423,2023-01-17 04:00:00,2682.0,Investment,6.0,10,Unsatisfactory,Medium,0,0
348,2023-01-17 05:00:00,2134.0,Loan Payment,6.0,8,Unsatisfactory,Medium,0,0
694,2023-01-17 06:00:00,1310.0,Bill Payment,2.0,8,Very Satisfied,Medium,0,0
935,2023-01-17 07:00:00,475.0,Loan Payment,1.0,9,Excellent,Low,0,0
913,2023-01-17 08:00:00,1974.0,Purchase,8.0,4,Very Satisfied,Medium,0,0
147,2023-01-17 09:00:00,1955.0,Purchase,5.0,2,Excellent,Medium,1,0
374,2023-01-17 10:00:00,2549.0,Purchase,7.0,8,Needs Improvement,Medium,1,0
688,2023-01-17 11:00:00,2370.0,Loan Payment,2.0,4,Excellent,Medium,1,0
675,2023-01-17 12:00:00,2049.0,Loan Payment,1.0,2,Unsatisfactory,Medium,1,0
416,2023-01-17 13:00:00,1194.0,Investment,3.0,5,Good Service,Low,1,0
687,2023-01-17 14:00:00,3944.0,Bill Payment,8.0,2,Excellent,High,1,0
494,2023-01-17 15:00:00,3227.0,Bill Payment,7.0,7,Needs Improvement,Medium,1,0
559,2023-01-17 16:00:00,2792.0,Loan Payment,6.0,5,Unsatisfactory,Medium,1,0
256,2023-01-17 17:00:00,787.0,Loan Payment,2.0,5,Very Satisfied,Low,0,0
960,2023-01-17 18:00:00,3389.0,Purchase,4.0,8,Very Satisfied,Medium,0,0
686,2023-01-17 19:00:00,2428.0,Loan Payment,5.0,8,Good Service,Medium,0,0
103,2023-01-17 20:00:00,4087.0,Purchase,4.0,2,Needs Improvement,High,0,0
121,2023-01-17 21:00:00,4272.0,Loan Payment,7.0,1,Very Satisfied,High,0,0
419,2023-01-17 22:00:00,2449.0,Bill Payment,3.0,6,Unsatisfactory,Medium,0,0
350,2023-01-17 23:00:00,4841.0,Investment,5.0,9,Good Service,High,0,0
657,2023-01-18 00:00:00,1999.0,Loan Payment,1.0,3,Very Satisfied,Medium,0,0
42,2023-01-18 01:00:00,1076.0,Purchase,9.0,3,Unsatisfactory,Low,0,0
367,2023-01-18 02:00:00,954.0,Investment,2.0,6,Unsatisfactory,Low,0,0
29,2023-01-18 03:00:00,38.0,Purchase,2.0,7,Good Service,Low,0,0
966,2023-01-18 04:00:00,1907.0,Purchase,2.0,5,Needs Improvement,Medium,0,0
892,2023-01-18 05:00:00,1707.0,Investment,10.0,6,Unsatisfactory,Medium,0,0
785,2023-01-18 06:00:00,2824.0,Investment,8.0,5,Needs Improvement,Medium,0,0
977,2023-01-18 07:00:00,3375.0,Investment,9.0,5,Unsatisfactory,Medium,0,0
14,2023-01-18 08:00:00,2498.0,Loan Payment,10.0,5,Very Satisfied,Medium,0,0
920,2023-01-18 09:00:00,1675.0,Investment,4.0,8,Very Satisfied,Medium,1,0
953,2023-01-18 10:00:00,4629.0,Loan Payment,7.0,9,Unsatisfactory,High,1,0
818,2023-01-18 11:00:00,1580.0,Bill Payment,9.0,1,Good Service,Medium,1,0
825,2023-01-18 12:00:00,1743.0,Bill Payment,5.0,10,Needs Improvement,Medium,1,0
485,2023-01-18 13:00:00,769.0,Purchase,9.0,6,Excellent,Low,1,0
189,2023-01-18 14:00:00,2167.0,Purchase,1.0,3,Very Satisfied,Medium,1,0
872,2023-01-18 15:00:00,1361.0,Loan Payment,2.0,8,Excellent,Medium,1,0
295,2023-01-18 16:00:00,3486.0,Purchase,1.0,9,Excellent,Medium,1,0
183,2023-01-18 17:00:00,1278.0,Bill Payment,4.0,8,Needs Improvement,Medium,0,0
864,2023-01-18 18:00:00,2460.0,Loan Payment,10.0,4,Good Service,Medium,0,0
548,2023-01-18 19:00:00,3959.0,Loan Payment,6.0,10,Needs Improvement,High,0,0
882,2023-01-18 20:00:00,2617.0,Investment,1.0,2,Good Service,Medium,0,0
37,2023-01-18 21:00:00,2460.0,Loan Payment,4.0,2,Very Satisfied,Medium,0,0
14,2023-01-18 22:00:00,2640.0,Purchase,10.0,5,Very Satisfied,Medium,0,0
923,2023-01-18 23:00:00,2456.0,Bill Payment,1.0,2,Very Satisfied,Medium,0,0
635,2023-01-19 00:00:00,1679.0,Purchase,7.0,9,Needs Improvement,Medium,0,0
595,2023-01-19 01:00:00,248.0,Bill Payment,1.0,3,Needs Improvement,Low,0,0
159,2023-01-19 02:00:00,3546.0,Investment,1.0,3,Good Service,Medium,0,0
494,2023-01-19 03:00:00,3871.0,Bill Payment,7.0,7,Needs Improvement,High,0,0
329,2023-01-19 04:00:00,3113.0,Investment,10.0,3,Very Satisfied,Medium,0,0
614,2023-01-19 05:00:00,1156.0,Purchase,10.0,10,Very Satisfied,Low,0,0
849,2023-01-19 06:00:00,1567.0,Investment,6.0,2,Unsatisfactory,Medium,0,0
83,2023-01-19 07:00:00,3748.0,Loan Payment,6.0,2,Good Service,High,0,0
556,2023-01-19 08:00:00,2167.0,Loan Payment,5.0,7,Very Satisfied,Medium,0,0
580,2023-01-19 09:00:00,3461.0,Bill Payment,1.0,4,Very Satisfied,Medium,1,0
560,2023-01-19 10:00:00,309.0,Purchase,4.0,8,Good Service,Low,1,0
569,2023-01-19 11:00:00,3708.0,Purchase,1.0,6,Unsatisfactory,High,1,0
587,2023-01-19 12:00:00,4063.0,Bill Payment,4.0,2,Needs Improvement,High,1,0
22,2023-01-19 13:00:00,4869.0,Loan Payment,7.0,7,Unsatisfactory,High,1,0
132,2023-01-19 14:00:00,258.0,Investment,10.0,3,Good Service,Low,1,0
465,2023-01-19 15:00:00,2578.0,Bill Payment,1.0,8,Good Service,Medium,1,0
456,2023-01-19 16:00:00,4139.0,Investment,4.0,5,Very Satisfied,High,1,0
302,2023-01-19 17:00:00,4333.0,Investment,6.0,1,Good Service,High,0,0
955,2023-01-19 18:00:00,4690.0,Purchase,4.0,9,Good Service,High,0,0
930,2023-01-19 19:00:00,2870.0,Loan Payment,3.0,8,Unsatisfactory,Medium,0,0
267,2023-01-19 20:00:00,733.0,Investment,1.0,4,Good Service,Low,0,0
799,2023-01-19 21:00:00,579.0,Loan Payment,10.0,9,Good Service,Low,0,0
395,2023-01-19 22:00:00,229.0,Purchase,6.0,8,Needs Improvement,Low,0,0
120,2023-01-19 23:00:00,1404.0,Bill Payment,4.0,2,Good Service,Medium,0,0
246,2023-01-20 00:00:00,2844.0,Bill Payment,9.0,4,Needs Improvement,Medium,0,0
568,2023-01-20 01:00:00,2132.0,Purchase,8.0,3,Good Service,Medium,0,0
38,2023-01-20 02:00:00,4241.0,Purchase,6.0,2,Good Service,High,0,0
245,2023-01-20 03:00:00,4010.0,Investment,5.0,9,Good Service,High,0,0
21,2023-01-20 04:00:00,4359.0,Purchase,5.0,2,Unsatisfactory,High,0,0
110,2023-01-20 05:00:00,3099.0,Bill Payment,1.0,4,Needs Improvement,Medium,0,0
606,2023-01-20 06:00:00,59.0,Loan Payment,7.0,3,Needs Improvement,Low,0,0
394,2023-01-20 07:00:00,524.0,Loan Payment,10.0,2,Unsatisfactory,Low,0,0
410,2023-01-20 08:00:00,2801.0,Loan Payment,1.0,8,Needs Improvement,Medium,0,0
987,2023-01-20 09:00:00,2788.0,Loan Payment,7.0,8,Unsatisfactory,Medium,1,0
648,2023-01-20 10:00:00,2628.0,Purchase,8.0,5,Needs Improvement,Medium,1,0
743,2023-01-20 11:00:00,1847.0,Purchase,5.0,8,Unsatisfactory,Medium,1,0
8,2023-01-20 12:00:00,4681.0,Loan Payment,7.0,5,Needs Improvement,High,1,0
444,2023-01-20 13:00:00,1175.0,Purchase,10.0,4,Unsatisfactory,Low,1,0
328,2023-01-20 14:00:00,2259.0,Investment,7.0,2,Excellent,Medium,1,0
887,2023-01-20 15:00:00,424.0,Purchase,6.0,5,Good Service,Low,1,0
290,2023-01-20 16:00:00,2278.0,Investment,4.0,10,Needs Improvement,Medium,1,0
763,2023-01-20 17:00:00,1114.0,Investment,8.0,6,Good Service,Low,0,0
511,2023-01-20 18:00:00,4868.0,Purchase,10.0,3,Needs Improvement,High,0,0
912,2023-01-20 19:00:00,4668.0,Loan Payment,6.0,8,Very Satisfied,High,0,0
361,2023-01-20 20:00:00,3366.0,Investment,4.0,2,Good Service,Medium,0,0
909,2023-01-20 21:00:00,2426.0,Purchase,6.0,6,Good Service,Medium,0,0
599,2023-01-20 22:00:00,1944.0,Bill Payment,5.0,7,Unsatisfactory,Medium,0,0
716,2023-01-20 23:00:00,213.0,Loan Payment,4.0,7,Needs Improvement,Low,0,0
219,2023-01-21 00:00:00,78.0,Bill Payment,9.0,3,Good Service,Low,0,1
406,2023-01-21 01:00:00,525.0,Investment,7.0,5,Excellent,Low,0,1
992,2023-01-21 02:00:00,3573.0,Bill Payment,7.0,2,Needs Improvement,Medium,0,1
753,2023-01-21 03:00:00,4466.0,Purchase,7.0,5,Unsatisfactory,High,0,1
923,2023-01-21 04:00:00,1474.0,Loan Payment,1.0,2,Very Satisfied,Medium,0,1
832,2023-01-21 05:00:00,1662.0,Investment,5.0,6,Unsatisfactory,Medium,0,1
770,2023-01-21 06:00:00,716.0,Purchase,4.0,9,Needs Improvement,Low,0,1
621,2023-01-21 07:00:00,1635.0,Loan Payment,7.0,10,Good Service,Medium,0,1
768,2023-01-21 08:00:00,4762.0,Investment,6.0,5,Excellent,High,0,1
993,2023-01-21 09:00:00,3795.0,Investment,1.0,2,Good Service,High,1,1
794,2023-01-21 10:00:00,1355.0,Investment,4.0,6,Excellent,Medium,1,1
220,2023-01-21 11:00:00,353.0,Investment,4.0,8,Unsatisfactory,Low,1,1
595,2023-01-21 12:00:00,3796.0,Bill Payment,1.0,3,Needs Improvement,High,1,1
107,2023-01-21 13:00:00,545.0,Bill Payment,10.0,6,Unsatisfactory,Low,1,1
581,2023-01-21 14:00:00,364.0,Bill Payment,8.0,2,Very Satisfied,Low,1,1
609,2023-01-21 15:00:00,3552.0,Investment,10.0,1,Good Service,Medium,1,1
724,2023-01-21 16:00:00,2460.0,Bill Payment,4.0,1,Needs Improvement,Medium,1,1
286,2023-01-21 17:00:00,1355.0,Loan Payment,7.0,4,Excellent,Medium,0,1
749,2023-01-21 18:00:00,3019.0,Investment,3.0,3,Very Satisfied,Medium,0,1
8,2023-01-21 19:00:00,536.0,Loan Payment,7.0,5,Needs Improvement,Low,0,1
806,2023-01-21 20:00:00,940.0,Loan Payment,8.0,3,Good Service,Low,0,1
189,2023-01-21 21:00:00,2766.0,Bill Payment,1.0,3,Very Satisfied,Medium,0,1
81,2023-01-21 22:00:00,2292.0,Investment,3.0,8,Very Satisfied,Medium,0,1
108,2023-01-21 23:00:00,1956.0,Bill Payment,2.0,3,Unsatisfactory,Medium,0,1
321,2023-01-22 00:00:00,3937.0,Bill Payment,3.0,7,Good Service,High,0,1
579,2023-01-22 01:00:00,2551.0,Bill Payment,3.0,5,Needs Improvement,Medium,0,1
686,2023-01-22 02:00:00,1926.0,Investment,5.0,8,Good Service,Medium,0,1
346,2023-01-22 03:00:00,3370.0,Investment,8.0,6,Unsatisfactory,Medium,0,1
863,2023-01-22 04:00:00,1603.0,Bill Payment,9.0,3,Good Service,Medium,0,1
328,2023-01-22 05:00:00,2935.0,Loan Payment,7.0,2,Excellent,Medium,0,1
555,2023-01-22 06:00:00,3635.0,Loan Payment,10.0,5,Very Satisfied,Medium,0,1
699,2023-01-22 07:00:00,1233.0,Investment,6.0,3,Good Service,Low,0,1
302,2023-01-22 08:00:00,1969.0,Purchase,6.0,1,Good Service,Medium,0,1
200,2023-01-22 09:00:00,975.0,Bill Payment,4.0,8,Unsatisfactory,Low,1,1
893,2023-01-22 10:00:00,3688.0,Bill Payment,8.0,9,Unsatisfactory,High,1,1
419,2023-01-22 11:00:00,4322.0,Purchase,3.0,6,Unsatisfactory,High,1,1
39,2023-01-22 12:00:00,632.0,Investment,1.0,7,Good Service,Low,1,1
732,2023-01-22 13:00:00,4458.0,Loan Payment,8.0,3,Excellent,High,1,1
307,2023-01-22 14:00:00,4797.0,Investment,10.0,1,Very Satisfied,High,1,1
4,2023-01-22 15:00:00,4736.0,Loan Payment,7.0,4,Needs Improvement,High,1,1
633,2023-01-22 16:00:00,2382.0,Loan Payment,9.0,5,Good Service,Medium,1,1
848,2023-01-22 17:00:00,2958.0,Investment,8.0,6,Unsatisfactory,Medium,0,1
77,2023-01-22 18:00:00,3309.0,Bill Payment,9.0,5,Good Service,Medium,0,1
468,2023-01-22 19:00:00,1178.0,Bill Payment,8.0,9,Good Service,Low,0,1
179,2023-01-22 20:00:00,4759.0,Bill Payment,4.0,5,Very Satisfied,High,0,1
645,2023-01-22 21:00:00,401.0,Loan Payment,3.0,6,Needs Improvement,Low,0,1
823,2023-01-22 22:00:00,3819.0,Bill Payment,8.0,4,Unsatisfactory,High,0,1
741,2023-01-22 23:00:00,2417.0,Loan Payment,7.0,9,Good Service,Medium,0,1
276,2023-01-23 00:00:00,4874.0,Bill Payment,10.0,5,Good Service,High,0,0
152,2023-01-23 01:00:00,4902.0,Investment,10.0,7,Needs Improvement,High,0,0
164,2023-01-23 02:00:00,4270.0,Purchase,5.0,3,Excellent,High,0,0
290,2023-01-23 03:00:00,4838.0,Loan Payment,4.0,10,Needs Improvement,High,0,0
378,2023-01-23 04:00:00,590.0,Investment,5.0,4,Good Service,Low,0,0
621,2023-01-23 05:00:00,830.0,Loan Payment,7.0,10,Good Service,Low,0,0
638,2023-01-23 06:00:00,1257.0,Loan Payment,3.0,4,Unsatisfactory,Low,0,0
752,2023-01-23 07:00:00,133.0,Investment,10.0,4,Needs Improvement,Low,0,0
310,2023-01-23 08:00:00,4449.0,Bill Payment,2.0,6,Unsatisfactory,High,0,0
930,2023-01-23 09:00:00,1884.0,Loan Payment,3.0,8,Unsatisfactory,Medium,1,0
979,2023-01-23 10:00:00,533.0,Purchase,7.0,6,Very Satisfied,Low,1,0
913,2023-01-23 11:00:00,3133.0,Purchase,8.0,4,Very Satisfied,Medium,1,0
389,2023-01-23 12:00:00,4234.0,Investment,7.0,5,Very Satisfied,High,1,0
857,2023-01-23 13:00:00,3208.0,Purchase,7.0,9,Good Service,Medium,1,0
658,2023-01-23 14:00:00,2795.0,Investment,1.0,10,Needs Improvement,Medium,1,0
764,2023-01-23 15:00:00,2128.0,Investment,8.0,6,Good Service,Medium,1,0
183,2023-01-23 16:00:00,1220.0,Loan Payment,4.0,8,Needs Improvement,Low,1,0
821,2023-01-23 17:00:00,1036.0,Investment,7.0,8,Excellent,Low,0,0
306,2023-01-23 18:00:00,4127.0,Investment,7.0,7,Very Satisfied,High,0,0
72,2023-01-23 19:00:00,4271.0,Bill Payment,3.0,4,Unsatisfactory,High,0,0
219,2023-01-23 20:00:00,507.0,Loan Payment,9.0,3,Good Service,Low,0,0
719,2023-01-23 21:00:00,4539.0,Purchase,9.0,10,Needs Improvement,High,0,0
173,2023-01-23 22:00:00,2815.0,Bill Payment,7.0,2,Needs Improvement,Medium,0,0
653,2023-01-23 23:00:00,4942.0,Bill Payment,7.0,7,Needs Improvement,High,0,0
272,2023-01-24 00:00:00,1703.0,Loan Payment,4.0,10,Unsatisfactory,Medium,0,0
726,2023-01-24 01:00:00,4768.0,Loan Payment,3.0,7,Good Service,High,0,0
468,2023-01-24 02:00:00,734.0,Bill Payment,8.0,9,Good Service,Low,0,0
269,2023-01-24 03:00:00,385.0,Loan Payment,2.0,10,Good Service,Low,0,0
20,2023-01-24 04:00:00,4408.0,Loan Payment,9.0,10,Good Service,High,0,0
578,2023-01-24 05:00:00,2462.0,Investment,1.0,7,Excellent,Medium,0,0
995,2023-01-24 06:00:00,3869.0,Loan Payment,8.0,5,Good Service,High,0,0
815,2023-01-24 07:00:00,1696.0,Investment,5.0,5,Very Satisfied,Medium,0,0
503,2023-01-24 08:00:00,4813.0,Bill Payment,8.0,2,Good Service,High,0,0
147,2023-01-24 09:00:00,266.0,Bill Payment,5.0,2,Excellent,Low,1,0
429,2023-01-24 10:00:00,4504.0,Purchase,6.0,4,Needs Improvement,High,1,0
165,2023-01-24 11:00:00,3610.0,Loan Payment,2.0,2,Good Service,Medium,1,0
890,2023-01-24 12:00:00,60.0,Bill Payment,3.0,5,Unsatisfactory,Low,1,0
310,2023-01-24 13:00:00,604.0,Investment,2.0,6,Unsatisfactory,Low,1,0
518,2023-01-24 14:00:00,4923.0,Bill Payment,2.0,6,Good Service,High,1,0
14,2023-01-24 15:00:00,4741.0,Loan Payment,10.0,5,Very Satisfied,High,1,0
132,2023-01-24 16:00:00,3883.0,Purchase,10.0,3,Good Service,High,1,0
854,2023-01-24 17:00:00,2460.0,Purchase,5.0,8,Unsatisfactory,Medium,0,0
755,2023-01-24 18:00:00,1082.0,Bill Payment,10.0,1,Needs Improvement,Low,0,0
439,2023-01-24 19:00:00,1486.0,Purchase,2.0,2,Good Service,Medium,0,0
743,2023-01-24 20:00:00,4880.0,Loan Payment,5.0,8,Unsatisfactory,High,0,0
740,2023-01-24 21:00:00,3030.0,Loan Payment,9.0,6,Good Service,Medium,0,0
674,2023-01-24 22:00:00,1674.0,Purchase,7.0,1,Unsatisfactory,Medium,0,0
795,2023-01-24 23:00:00,4502.0,Investment,10.0,2,Good Service,High,0,0
263,2023-01-25 00:00:00,2740.0,Purchase,9.0,6,Very Satisfied,Medium,0,0
643,2023-01-25 01:00:00,1405.0,Purchase,9.0,9,Needs Improvement,Medium,0,0
943,2023-01-25 02:00:00,3907.0,Bill Payment,8.0,1,Very Satisfied,High,0,0
225,2023-01-25 03:00:00,4634.0,Investment,7.0,5,Unsatisfactory,High,0,0
258,2023-01-25 04:00:00,4790.0,Purchase,4.0,1,Good Service,High,0,0
234,2023-01-25 05:00:00,4055.0,Bill Payment,5.0,10,Needs Improvement,High,0,0
336,2023-01-25 06:00:00,2670.0,Bill Payment,5.0,6,Good Service,Medium,0,0
409,2023-01-25 07:00:00,2243.0,Bill Payment,4.0,7,Good Service,Medium,0,0
828,2023-01-25 08:00:00,3332.0,Loan Payment,4.0,6,Unsatisfactory,Medium,0,0
975,2023-01-25 09:00:00,2460.0,Bill Payment,4.0,5,Excellent,Medium,1,0
24,2023-01-25 10:00:00,4228.0,Bill Payment,2.0,7,Good Service,High,1,0
271,2023-01-25 11:00:00,2111.0,Loan Payment,1.0,3,Excellent,Medium,1,0
95,2023-01-25 12:00:00,1316.0,Loan Payment,8.0,5,Good Service,Medium,1,0
142,2023-01-25 13:00:00,1647.0,Bill Payment,6.0,7,Unsatisfactory,Medium,1,0
694,2023-01-25 14:00:00,1150.0,Purchase,2.0,8,Very Satisfied,Low,1,0
718,2023-01-25 15:00:00,625.0,Investment,7.0,4,Needs Improvement,Low,1,0
902,2023-01-25 16:00:00,4662.0,Loan Payment,1.0,5,Unsatisfactory,High,1,0
974,2023-01-25 17:00:00,4219.0,Investment,5.0,2,Very Satisfied,High,0,0
81,2023-01-25 18:00:00,1576.0,Loan Payment,3.0,8,Very Satisfied,Medium,0,0
274,2023-01-25 19:00:00,986.0,Bill Payment,4.0,5,Excellent,Low,0,0
276,2023-01-25 20:00:00,4806.0,Loan Payment,10.0,5,Good Service,High,0,0
883,2023-01-25 21:00:00,1326.0,Bill Payment,3.0,8,Very Satisfied,Medium,0,0
958,2023-01-25 22:00:00,2349.0,Investment,2.0,9,Very Satisfied,Medium,0,0
465,2023-01-25 23:00:00,4366.0,Purchase,1.0,8,Good Service,High,0,0
208,2023-01-26 00:00:00,2106.0,Bill Payment,2.0,2,Excellent,Medium,0,0
296,2023-01-26 01:00:00,388.0,Investment,2.0,4,Excellent,Low,0,0
39,2023-01-26 02:00:00,3475.0,Investment,1.0,7,Good Service,Medium,0,0
948,2023-01-26 03:00:00,2281.0,Loan Payment,6.0,6,Unsatisfactory,Medium,0,0
