Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Satisfaction_Score,Feedback_Comments,Likelihood_to_Recommend
342,933,2023-01-15 05:00:00,4762.0,Bill Payment,7.0,Unsatisfactory,7
343,297,2023-01-15 06:00:00,3994.0,Loan Payment,1.0,Good Service,4
344,308,2023-01-15 07:00:00,3690.0,Investment,1.0,Unsatisfactory,5
345,723,2023-01-15 08:00:00,1821.0,Purchase,1.0,Unsatisfactory,9
346,493,2023-01-15 09:00:00,2460.0,Investment,1.0,Good Service,5
347,338,2023-01-15 10:00:00,3124.0,Bill Payment,6.0,Unsatisfactory,1
348,945,2023-01-15 11:00:00,1639.0,Investment,6.0,Very Satisfied,2
349,923,2023-01-15 12:00:00,1553.0,Purchase,1.0,Very Satisfied,2
350,646,2023-01-15 13:00:00,3589.0,Purchase,7.0,Good Service,3
351,842,2023-01-15 14:00:00,1914.0,Investment,5.0,Needs Improvement,10
352,66,2023-01-15 15:00:00,1446.0,Loan Payment,6.0,Good Service,5
353,792,2023-01-15 16:00:00,3327.0,Purchase,6.0,Very Satisfied,1
354,422,2023-01-15 17:00:00,3530.0,Loan Payment,8.0,Excellent,7
355,540,2023-01-15 18:00:00,3069.0,Purchase,2.0,Good Service,8
356,924,2023-01-15 19:00:00,4126.0,Investment,7.0,Very Satisfied,4
357,629,2023-01-15 20:00:00,1008.0,Purchase,7.0,Very Satisfied,8
358,493,2023-01-15 21:00:00,1441.0,Loan Payment,1.0,Good Service,5
359,882,2023-01-15 22:00:00,4562.0,Loan Payment,1.0,Good Service,2
360,999,2023-01-15 23:00:00,3071.0,Investment,10.0,Good Service,9
361,962,2023-01-16 00:00:00,274.0,Loan Payment,7.0,Very Satisfied,9
362,317,2023-01-16 01:00:00,3741.0,Loan Payment,5.0,Good Service,4
363,942,2023-01-16 02:00:00,2284.0,Investment,2.0,Good Service,3
364,837,2023-01-16 03:00:00,3885.0,Purchase,6.0,Very Satisfied,7
365,626,2023-01-16 04:00:00,3327.0,Investment,8.0,Good Service,2
366,75,2023-01-16 05:00:00,2056.0,Purchase,7.0,Needs Improvement,6
367,714,2023-01-16 06:00:00,3154.0,Purchase,6.0,Needs Improvement,1
368,939,2023-01-16 07:00:00,3231.0,Purchase,9.0,Excellent,9
369,59,2023-01-16 08:00:00,3150.0,Bill Payment,2.0,Excellent,7
370,386,2023-01-16 09:00:00,4910.0,Purchase,4.0,Unsatisfactory,10
371,15,2023-01-16 10:00:00,2460.0,Investment,1.0,Needs Improvement,10
372,231,2023-01-16 11:00:00,732.0,Investment,5.0,Unsatisfactory,10
373,617,2023-01-16 12:00:00,93.0,Investment,1.0,Unsatisfactory,8
374,677,2023-01-16 13:00:00,4845.0,Bill Payment,9.0,Good Service,1
375,199,2023-01-16 14:00:00,3380.0,Loan Payment,5.0,Excellent,3
376,916,2023-01-16 15:00:00,3829.0,Bill Payment,6.0,Needs Improvement,3
377,354,2023-01-16 16:00:00,3374.0,Investment,9.0,Unsatisfactory,8
378,35,2023-01-16 17:00:00,1767.0,Investment,6.0,Needs Improvement,9
379,162,2023-01-16 18:00:00,4328.0,Loan Payment,6.0,Unsatisfactory,5
380,757,2023-01-16 19:00:00,2790.0,Bill Payment,6.0,Unsatisfactory,6
381,982,2023-01-16 20:00:00,3297.0,Investment,9.0,Unsatisfactory,8
382,799,2023-01-16 21:00:00,2462.0,Purchase,10.0,Good Service,9
383,895,2023-01-16 22:00:00,338.0,Purchase,10.0,Unsatisfactory,2
384,471,2023-01-16 23:00:00,435.0,Investment,6.0,Needs Improvement,8
385,531,2023-01-17 00:00:00,779.0,Purchase,8.0,Needs Improvement,7
386,964,2023-01-17 01:00:00,3985.0,Loan Payment,6.0,Very Satisfied,4
387,792,2023-01-17 02:00:00,617.0,Investment,6.0,Very Satisfied,1
388,852,2023-01-17 03:00:00,1862.0,Bill Payment,3.0,Excellent,5
389,423,2023-01-17 04:00:00,2682.0,Investment,6.0,Unsatisfactory,10
390,348,2023-01-17 05:00:00,2134.0,Loan Payment,6.0,Unsatisfactory,8
391,694,2023-01-17 06:00:00,1310.0,Bill Payment,2.0,Very Satisfied,8
392,935,2023-01-17 07:00:00,475.0,Loan Payment,1.0,Excellent,9
393,913,2023-01-17 08:00:00,1974.0,Purchase,8.0,Very Satisfied,4
394,147,2023-01-17 09:00:00,1955.0,Purchase,5.0,Excellent,2
395,374,2023-01-17 10:00:00,2549.0,Purchase,7.0,Needs Improvement,8
396,688,2023-01-17 11:00:00,2370.0,Loan Payment,2.0,Excellent,4
397,675,2023-01-17 12:00:00,2049.0,Loan Payment,1.0,Unsatisfactory,2
398,416,2023-01-17 13:00:00,1194.0,Investment,3.0,Good Service,5
399,687,2023-01-17 14:00:00,3944.0,Bill Payment,8.0,Excellent,2
400,494,2023-01-17 15:00:00,3227.0,Bill Payment,7.0,Needs Improvement,7
401,559,2023-01-17 16:00:00,2792.0,Loan Payment,6.0,Unsatisfactory,5
402,256,2023-01-17 17:00:00,787.0,Loan Payment,2.0,Very Satisfied,5
403,960,2023-01-17 18:00:00,3389.0,Purchase,4.0,Very Satisfied,8
404,686,2023-01-17 19:00:00,2428.0,Loan Payment,5.0,Good Service,8
405,103,2023-01-17 20:00:00,4087.0,Purchase,4.0,Needs Improvement,2
406,121,2023-01-17 21:00:00,4272.0,Loan Payment,7.0,Very Satisfied,1
407,419,2023-01-17 22:00:00,2449.0,Bill Payment,3.0,Unsatisfactory,6
408,350,2023-01-17 23:00:00,4841.0,Investment,5.0,Good Service,9
409,657,2023-01-18 00:00:00,1999.0,Loan Payment,1.0,Very Satisfied,3
410,42,2023-01-18 01:00:00,1076.0,Purchase,9.0,Unsatisfactory,3
411,367,2023-01-18 02:00:00,954.0,Investment,2.0,Unsatisfactory,6
412,29,2023-01-18 03:00:00,38.0,Purchase,2.0,Good Service,7
413,966,2023-01-18 04:00:00,1907.0,Purchase,2.0,Needs Improvement,5
414,892,2023-01-18 05:00:00,1707.0,Investment,10.0,Unsatisfactory,6
415,785,2023-01-18 06:00:00,2824.0,Investment,8.0,Needs Improvement,5
416,977,2023-01-18 07:00:00,3375.0,Investment,9.0,Unsatisfactory,5
417,14,2023-01-18 08:00:00,2498.0,Loan Payment,10.0,Very Satisfied,5
418,920,2023-01-18 09:00:00,1675.0,Investment,4.0,Very Satisfied,8
419,953,2023-01-18 10:00:00,4629.0,Loan Payment,7.0,Unsatisfactory,9
420,818,2023-01-18 11:00:00,1580.0,Bill Payment,9.0,Good Service,1
421,825,2023-01-18 12:00:00,1743.0,Bill Payment,5.0,Needs Improvement,10
422,485,2023-01-18 13:00:00,769.0,Purchase,9.0,Excellent,6
423,189,2023-01-18 14:00:00,2167.0,Purchase,1.0,Very Satisfied,3
424,872,2023-01-18 15:00:00,1361.0,Loan Payment,2.0,Excellent,8
425,295,2023-01-18 16:00:00,3486.0,Purchase,1.0,Excellent,9
426,183,2023-01-18 17:00:00,1278.0,Bill Payment,4.0,Needs Improvement,8
427,864,2023-01-18 18:00:00,2460.0,Loan Payment,10.0,Good Service,4
428,548,2023-01-18 19:00:00,3959.0,Loan Payment,6.0,Needs Improvement,10
429,882,2023-01-18 20:00:00,2617.0,Investment,1.0,Good Service,2
430,37,2023-01-18 21:00:00,2460.0,Loan Payment,4.0,Very Satisfied,2
431,14,2023-01-18 22:00:00,2640.0,Purchase,10.0,Very Satisfied,5
432,923,2023-01-18 23:00:00,2456.0,Bill Payment,1.0,Very Satisfied,2
433,635,2023-01-19 00:00:00,1679.0,Purchase,7.0,Needs Improvement,9
434,595,2023-01-19 01:00:00,248.0,Bill Payment,1.0,Needs Improvement,3
435,159,2023-01-19 02:00:00,3546.0,Investment,1.0,Good Service,3
436,494,2023-01-19 03:00:00,3871.0,Bill Payment,7.0,Needs Improvement,7
437,329,2023-01-19 04:00:00,3113.0,Investment,10.0,Very Satisfied,3
438,614,2023-01-19 05:00:00,1156.0,Purchase,10.0,Very Satisfied,10
439,849,2023-01-19 06:00:00,1567.0,Investment,6.0,Unsatisfactory,2
440,83,2023-01-19 07:00:00,3748.0,Loan Payment,6.0,Good Service,2
441,556,2023-01-19 08:00:00,2167.0,Loan Payment,5.0,Very Satisfied,7
442,580,2023-01-19 09:00:00,3461.0,Bill Payment,1.0,Very Satisfied,4
443,560,2023-01-19 10:00:00,309.0,Purchase,4.0,Good Service,8
444,569,2023-01-19 11:00:00,3708.0,Purchase,1.0,Unsatisfactory,6
445,587,2023-01-19 12:00:00,4063.0,Bill Payment,4.0,Needs Improvement,2
446,22,2023-01-19 13:00:00,4869.0,Loan Payment,7.0,Unsatisfactory,7
447,132,2023-01-19 14:00:00,258.0,Investment,10.0,Good Service,3
448,465,2023-01-19 15:00:00,2578.0,Bill Payment,1.0,Good Service,8
449,456,2023-01-19 16:00:00,4139.0,Investment,4.0,Very Satisfied,5
450,302,2023-01-19 17:00:00,4333.0,Investment,6.0,Good Service,1
451,955,2023-01-19 18:00:00,4690.0,Purchase,4.0,Good Service,9
452,930,2023-01-19 19:00:00,2870.0,Loan Payment,3.0,Unsatisfactory,8
453,267,2023-01-19 20:00:00,733.0,Investment,1.0,Good Service,4
454,799,2023-01-19 21:00:00,579.0,Loan Payment,10.0,Good Service,9
455,395,2023-01-19 22:00:00,229.0,Purchase,6.0,Needs Improvement,8
456,120,2023-01-19 23:00:00,1404.0,Bill Payment,4.0,Good Service,2
457,246,2023-01-20 00:00:00,2844.0,Bill Payment,9.0,Needs Improvement,4
458,568,2023-01-20 01:00:00,2132.0,Purchase,8.0,Good Service,3
459,38,2023-01-20 02:00:00,4241.0,Purchase,6.0,Good Service,2
460,245,2023-01-20 03:00:00,4010.0,Investment,5.0,Good Service,9
461,21,2023-01-20 04:00:00,4359.0,Purchase,5.0,Unsatisfactory,2
462,110,2023-01-20 05:00:00,3099.0,Bill Payment,1.0,Needs Improvement,4
463,606,2023-01-20 06:00:00,59.0,Loan Payment,7.0,Needs Improvement,3
464,394,2023-01-20 07:00:00,524.0,Loan Payment,10.0,Unsatisfactory,2
465,410,2023-01-20 08:00:00,2801.0,Loan Payment,1.0,Needs Improvement,8
466,987,2023-01-20 09:00:00,2788.0,Loan Payment,7.0,Unsatisfactory,8
467,648,2023-01-20 10:00:00,2628.0,Purchase,8.0,Needs Improvement,5
468,743,2023-01-20 11:00:00,1847.0,Purchase,5.0,Unsatisfactory,8
469,8,2023-01-20 12:00:00,4681.0,Loan Payment,7.0,Needs Improvement,5
470,444,2023-01-20 13:00:00,1175.0,Purchase,10.0,Unsatisfactory,4
471,328,2023-01-20 14:00:00,2259.0,Investment,7.0,Excellent,2
472,887,2023-01-20 15:00:00,424.0,Purchase,6.0,Good Service,5
473,290,2023-01-20 16:00:00,2278.0,Investment,4.0,Needs Improvement,10
474,763,2023-01-20 17:00:00,1114.0,Investment,8.0,Good Service,6
475,511,2023-01-20 18:00:00,4868.0,Purchase,10.0,Needs Improvement,3
476,912,2023-01-20 19:00:00,4668.0,Loan Payment,6.0,Very Satisfied,8
477,361,2023-01-20 20:00:00,3366.0,Investment,4.0,Good Service,2
478,909,2023-01-20 21:00:00,2426.0,Purchase,6.0,Good Service,6
479,599,2023-01-20 22:00:00,1944.0,Bill Payment,5.0,Unsatisfactory,7
480,716,2023-01-20 23:00:00,213.0,Loan Payment,4.0,Needs Improvement,7
481,219,2023-01-21 00:00:00,78.0,Bill Payment,9.0,Good Service,3
482,406,2023-01-21 01:00:00,525.0,Investment,7.0,Excellent,5
483,992,2023-01-21 02:00:00,3573.0,Bill Payment,7.0,Needs Improvement,2
484,753,2023-01-21 03:00:00,4466.0,Purchase,7.0,Unsatisfactory,5
485,923,2023-01-21 04:00:00,1474.0,Loan Payment,1.0,Very Satisfied,2
486,832,2023-01-21 05:00:00,1662.0,Investment,5.0,Unsatisfactory,6
487,770,2023-01-21 06:00:00,716.0,Purchase,4.0,Needs Improvement,9
488,621,2023-01-21 07:00:00,1635.0,Loan Payment,7.0,Good Service,10
489,768,2023-01-21 08:00:00,4762.0,Investment,6.0,Excellent,5
490,993,2023-01-21 09:00:00,3795.0,Investment,1.0,Good Service,2
491,794,2023-01-21 10:00:00,1355.0,Investment,4.0,Excellent,6
492,220,2023-01-21 11:00:00,353.0,Investment,4.0,Unsatisfactory,8
493,595,2023-01-21 12:00:00,3796.0,Bill Payment,1.0,Needs Improvement,3
494,107,2023-01-21 13:00:00,545.0,Bill Payment,10.0,Unsatisfactory,6
495,581,2023-01-21 14:00:00,364.0,Bill Payment,8.0,Very Satisfied,2
496,609,2023-01-21 15:00:00,3552.0,Investment,10.0,Good Service,1
497,724,2023-01-21 16:00:00,2460.0,Bill Payment,4.0,Needs Improvement,1
498,286,2023-01-21 17:00:00,1355.0,Loan Payment,7.0,Excellent,4
499,749,2023-01-21 18:00:00,3019.0,Investment,3.0,Very Satisfied,3
500,8,2023-01-21 19:00:00,536.0,Loan Payment,7.0,Needs Improvement,5
501,806,2023-01-21 20:00:00,940.0,Loan Payment,8.0,Good Service,3
502,189,2023-01-21 21:00:00,2766.0,Bill Payment,1.0,Very Satisfied,3
503,81,2023-01-21 22:00:00,2292.0,Investment,3.0,Very Satisfied,8
504,108,2023-01-21 23:00:00,1956.0,Bill Payment,2.0,Unsatisfactory,3
505,321,2023-01-22 00:00:00,3937.0,Bill Payment,3.0,Good Service,7
506,579,2023-01-22 01:00:00,2551.0,Bill Payment,3.0,Needs Improvement,5
507,686,2023-01-22 02:00:00,1926.0,Investment,5.0,Good Service,8
508,346,2023-01-22 03:00:00,3370.0,Investment,8.0,Unsatisfactory,6
509,863,2023-01-22 04:00:00,1603.0,Bill Payment,9.0,Good Service,3
510,328,2023-01-22 05:00:00,2935.0,Loan Payment,7.0,Excellent,2
511,555,2023-01-22 06:00:00,3635.0,Loan Payment,10.0,Very Satisfied,5
512,699,2023-01-22 07:00:00,1233.0,Investment,6.0,Good Service,3
513,302,2023-01-22 08:00:00,1969.0,Purchase,6.0,Good Service,1
514,200,2023-01-22 09:00:00,975.0,Bill Payment,4.0,Unsatisfactory,8
515,893,2023-01-22 10:00:00,3688.0,Bill Payment,8.0,Unsatisfactory,9
516,419,2023-01-22 11:00:00,4322.0,Purchase,3.0,Unsatisfactory,6
517,39,2023-01-22 12:00:00,632.0,Investment,1.0,Good Service,7
518,732,2023-01-22 13:00:00,4458.0,Loan Payment,8.0,Excellent,3
519,307,2023-01-22 14:00:00,4797.0,Investment,10.0,Very Satisfied,1
520,4,2023-01-22 15:00:00,4736.0,Loan Payment,7.0,Needs Improvement,4
521,633,2023-01-22 16:00:00,2382.0,Loan Payment,9.0,Good Service,5
522,848,2023-01-22 17:00:00,2958.0,Investment,8.0,Unsatisfactory,6
523,77,2023-01-22 18:00:00,3309.0,Bill Payment,9.0,Good Service,5
524,468,2023-01-22 19:00:00,1178.0,Bill Payment,8.0,Good Service,9
525,179,2023-01-22 20:00:00,4759.0,Bill Payment,4.0,Very Satisfied,5
526,645,2023-01-22 21:00:00,401.0,Loan Payment,3.0,Needs Improvement,6
527,823,2023-01-22 22:00:00,3819.0,Bill Payment,8.0,Unsatisfactory,4
528,741,2023-01-22 23:00:00,2417.0,Loan Payment,7.0,Good Service,9
529,276,2023-01-23 00:00:00,4874.0,Bill Payment,10.0,Good Service,5
530,152,2023-01-23 01:00:00,4902.0,Investment,10.0,Needs Improvement,7
531,164,2023-01-23 02:00:00,4270.0,Purchase,5.0,Excellent,3
532,290,2023-01-23 03:00:00,4838.0,Loan Payment,4.0,Needs Improvement,10
533,378,2023-01-23 04:00:00,590.0,Investment,5.0,Good Service,4
534,621,2023-01-23 05:00:00,830.0,Loan Payment,7.0,Good Service,10
535,638,2023-01-23 06:00:00,1257.0,Loan Payment,3.0,Unsatisfactory,4
536,752,2023-01-23 07:00:00,133.0,Investment,10.0,Needs Improvement,4
537,310,2023-01-23 08:00:00,4449.0,Bill Payment,2.0,Unsatisfactory,6
538,930,2023-01-23 09:00:00,1884.0,Loan Payment,3.0,Unsatisfactory,8
539,979,2023-01-23 10:00:00,533.0,Purchase,7.0,Very Satisfied,6
540,913,2023-01-23 11:00:00,3133.0,Purchase,8.0,Very Satisfied,4
541,389,2023-01-23 12:00:00,4234.0,Investment,7.0,Very Satisfied,5
542,857,2023-01-23 13:00:00,3208.0,Purchase,7.0,Good Service,9
543,658,2023-01-23 14:00:00,2795.0,Investment,1.0,Needs Improvement,10
544,764,2023-01-23 15:00:00,2128.0,Investment,8.0,Good Service,6
545,183,2023-01-23 16:00:00,1220.0,Loan Payment,4.0,Needs Improvement,8
546,821,2023-01-23 17:00:00,1036.0,Investment,7.0,Excellent,8
547,306,2023-01-23 18:00:00,4127.0,Investment,7.0,Very Satisfied,7
548,72,2023-01-23 19:00:00,4271.0,Bill Payment,3.0,Unsatisfactory,4
549,219,2023-01-23 20:00:00,507.0,Loan Payment,9.0,Good Service,3
550,719,2023-01-23 21:00:00,4539.0,Purchase,9.0,Needs Improvement,10
551,173,2023-01-23 22:00:00,2815.0,Bill Payment,7.0,Needs Improvement,2
552,653,2023-01-23 23:00:00,4942.0,Bill Payment,7.0,Needs Improvement,7
553,272,2023-01-24 00:00:00,1703.0,Loan Payment,4.0,Unsatisfactory,10
554,726,2023-01-24 01:00:00,4768.0,Loan Payment,3.0,Good Service,7
555,468,2023-01-24 02:00:00,734.0,Bill Payment,8.0,Good Service,9
556,269,2023-01-24 03:00:00,385.0,Loan Payment,2.0,Good Service,10
557,20,2023-01-24 04:00:00,4408.0,Loan Payment,9.0,Good Service,10
558,578,2023-01-24 05:00:00,2462.0,Investment,1.0,Excellent,7
559,995,2023-01-24 06:00:00,3869.0,Loan Payment,8.0,Good Service,5
560,815,2023-01-24 07:00:00,1696.0,Investment,5.0,Very Satisfied,5
561,503,2023-01-24 08:00:00,4813.0,Bill Payment,8.0,Good Service,2
562,147,2023-01-24 09:00:00,266.0,Bill Payment,5.0,Excellent,2
563,429,2023-01-24 10:00:00,4504.0,Purchase,6.0,Needs Improvement,4
564,165,2023-01-24 11:00:00,3610.0,Loan Payment,2.0,Good Service,2
565,890,2023-01-24 12:00:00,60.0,Bill Payment,3.0,Unsatisfactory,5
566,310,2023-01-24 13:00:00,604.0,Investment,2.0,Unsatisfactory,6
567,518,2023-01-24 14:00:00,4923.0,Bill Payment,2.0,Good Service,6
568,14,2023-01-24 15:00:00,4741.0,Loan Payment,10.0,Very Satisfied,5
569,132,2023-01-24 16:00:00,3883.0,Purchase,10.0,Good Service,3
570,854,2023-01-24 17:00:00,2460.0,Purchase,5.0,Unsatisfactory,8
571,755,2023-01-24 18:00:00,1082.0,Bill Payment,10.0,Needs Improvement,1
572,439,2023-01-24 19:00:00,1486.0,Purchase,2.0,Good Service,2
573,743,2023-01-24 20:00:00,4880.0,Loan Payment,5.0,Unsatisfactory,8
574,740,2023-01-24 21:00:00,3030.0,Loan Payment,9.0,Good Service,6
575,674,2023-01-24 22:00:00,1674.0,Purchase,7.0,Unsatisfactory,1
576,795,2023-01-24 23:00:00,4502.0,Investment,10.0,Good Service,2
577,263,2023-01-25 00:00:00,2740.0,Purchase,9.0,Very Satisfied,6
578,643,2023-01-25 01:00:00,1405.0,Purchase,9.0,Needs Improvement,9
579,943,2023-01-25 02:00:00,3907.0,Bill Payment,8.0,Very Satisfied,1
580,225,2023-01-25 03:00:00,4634.0,Investment,7.0,Unsatisfactory,5
581,258,2023-01-25 04:00:00,4790.0,Purchase,4.0,Good Service,1
582,234,2023-01-25 05:00:00,4055.0,Bill Payment,5.0,Needs Improvement,10
583,336,2023-01-25 06:00:00,2670.0,Bill Payment,5.0,Good Service,6
584,409,2023-01-25 07:00:00,2243.0,Bill Payment,4.0,Good Service,7
585,828,2023-01-25 08:00:00,3332.0,Loan Payment,4.0,Unsatisfactory,6
586,975,2023-01-25 09:00:00,2460.0,Bill Payment,4.0,Excellent,5
587,24,2023-01-25 10:00:00,4228.0,Bill Payment,2.0,Good Service,7
588,271,2023-01-25 11:00:00,2111.0,Loan Payment,1.0,Excellent,3
589,95,2023-01-25 12:00:00,1316.0,Loan Payment,8.0,Good Service,5
590,142,2023-01-25 13:00:00,1647.0,Bill Payment,6.0,Unsatisfactory,7
591,694,2023-01-25 14:00:00,1150.0,Purchase,2.0,Very Satisfied,8
592,718,2023-01-25 15:00:00,625.0,Investment,7.0,Needs Improvement,4
593,902,2023-01-25 16:00:00,4662.0,Loan Payment,1.0,Unsatisfactory,5
594,974,2023-01-25 17:00:00,4219.0,Investment,5.0,Very Satisfied,2
595,81,2023-01-25 18:00:00,1576.0,Loan Payment,3.0,Very Satisfied,8
596,274,2023-01-25 19:00:00,986.0,Bill Payment,4.0,Excellent,5
597,276,2023-01-25 20:00:00,4806.0,Loan Payment,10.0,Good Service,5
598,883,2023-01-25 21:00:00,1326.0,Bill Payment,3.0,Very Satisfied,8
599,958,2023-01-25 22:00:00,2349.0,Investment,2.0,Very Satisfied,9
600,465,2023-01-25 23:00:00,4366.0,Purchase,1.0,Good Service,8
601,208,2023-01-26 00:00:00,2106.0,Bill Payment,2.0,Excellent,2
602,296,2023-01-26 01:00:00,388.0,Investment,2.0,Excellent,4
603,39,2023-01-26 02:00:00,3475.0,Investment,1.0,Good Service,7
604,948,2023-01-26 03:00:00,2281.0,Loan Payment,6.0,Unsatisfactory,6
605,288,2023-01-26 04:00:00,1056.0,Bill Payment,3.0,Unsatisfactory,4
606,124,2023-01-26 05:00:00,1017.0,Investment,8.0,Good Service,2
607,876,2023-01-26 06:00:00,119.0,Purchase,1.0,Good Service,2
608,969,2023-01-26 07:00:00,2781.0,Loan Payment,2.0,Unsatisfactory,2
609,283,2023-01-26 08:00:00,3893.0,Loan Payment,6.0,Unsatisfactory,5
610,878,2023-01-26 09:00:00,2610.0,Investment,2.0,Needs Improvement,8
611,180,2023-01-26 10:00:00,3253.0,Bill Payment,1.0,Good Service,9
612,97,2023-01-26 11:00:00,1015.0,Loan Payment,5.0,Unsatisfactory,8
613,191,2023-01-26 12:00:00,7315.0,Bill Payment,7.0,Good Service,7
614,74,2023-01-26 13:00:00,315.0,Investment,7.0,Unsatisfactory,9
615,447,2023-01-26 14:00:00,968.0,Investment,5.0,Needs Improvement,6
616,785,2023-01-26 15:00:00,963.0,Bill Payment,8.0,Needs Improvement,5
617,497,2023-01-26 16:00:00,2678.0,Purchase,1.0,Needs Improvement,5
618,561,2023-01-26 17:00:00,3548.0,Loan Payment,7.0,Needs Improvement,7
619,484,2023-01-26 18:00:00,2687.0,Investment,5.0,Excellent,10
620,849,2023-01-26 19:00:00,1640.0,Purchase,6.0,Unsatisfactory,2
621,722,2023-01-26 20:00:00,1801.0,Purchase,5.0,Good Service,4
622,116,2023-01-26 21:00:00,2613.0,Bill Payment,7.0,Unsatisfactory,8
623,535,2023-01-26 22:00:00,1981.0,Bill Payment,3.0,Good Service,2
624,98,2023-01-26 23:00:00,76.0,Bill Payment,2.0,Very Satisfied,9
625,328,2023-01-27 00:00:00,844.0,Purchase,7.0,Excellent,2
626,909,2023-01-27 01:00:00,215.0,Loan Payment,6.0,Good Service,6
627,407,2023-01-27 02:00:00,2843.0,Bill Payment,4.0,Good Service,3
628,313,2023-01-27 03:00:00,4260.0,Loan Payment,8.0,Needs Improvement,6
629,702,2023-01-27 04:00:00,1724.0,Bill Payment,10.0,Very Satisfied,10
630,694,2023-01-27 05:00:00,1542.0,Purchase,2.0,Very Satisfied,8
631,148,2023-01-27 06:00:00,3155.0,Loan Payment,10.0,Unsatisfactory,1
632,342,2023-01-27 07:00:00,3130.0,Loan Payment,3.0,Unsatisfactory,2
633,495,2023-01-27 08:00:00,717.0,Purchase,6.0,Good Service,7
634,948,2023-01-27 09:00:00,188.0,Loan Payment,6.0,Unsatisfactory,6
635,23,2023-01-27 10:00:00,122.0,Purchase,8.0,Good Service,6
636,105,2023-01-27 11:00:00,766.0,Purchase,8.0,Good Service,4
637,675,2023-01-27 12:00:00,906.0,Investment,1.0,Unsatisfactory,2
638,579,2023-01-27 13:00:00,2878.0,Bill Payment,3.0,Needs Improvement,5
639,802,2023-01-27 14:00:00,168.0,Investment,5.0,Needs Improvement,7
640,801,2023-01-27 15:00:00,795.0,Purchase,8.0,Unsatisfactory,7
641,558,2023-01-27 16:00:00,1813.0,Purchase,1.0,Good Service,1
642,593,2023-01-27 17:00:00,1849.0,Loan Payment,4.0,Excellent,8
643,941,2023-01-27 18:00:00,3178.0,Purchase,7.0,Excellent,2
644,659,2023-01-27 19:00:00,2308.0,Purchase,5.0,Excellent,5
645,222,2023-01-27 20:00:00,4088.0,Purchase,4.0,Unsatisfactory,4
646,855,2023-01-27 21:00:00,1552.0,Bill Payment,6.0,Unsatisfactory,6
647,15,2023-01-27 22:00:00,4218.0,Investment,1.0,Needs Improvement,10
648,891,2023-01-27 23:00:00,4364.0,Investment,3.0,Good Service,10
649,633,2023-01-28 00:00:00,2164.0,Bill Payment,9.0,Good Service,5
650,78,2023-01-28 01:00:00,584.0,Bill Payment,6.0,Excellent,4
651,322,2023-01-28 02:00:00,3048.0,Bill Payment,5.0,Good Service,1
652,807,2023-01-28 03:00:00,1391.0,Investment,7.0,Good Service,6
653,241,2023-01-28 04:00:00,1232.0,Investment,2.0,Needs Improvement,3
654,18,2023-01-28 05:00:00,2484.0,Purchase,7.0,Unsatisfactory,9
655,768,2023-01-28 06:00:00,1511.0,Investment,6.0,Excellent,5
656,454,2023-01-28 07:00:00,868.0,Loan Payment,9.0,Unsatisfactory,2
657,443,2023-01-28 08:00:00,3584.0,Investment,1.0,Good Service,2
658,928,2023-01-28 09:00:00,3739.0,Bill Payment,6.0,Needs Improvement,2
659,277,2023-01-28 10:00:00,2975.0,Investment,1.0,Good Service,4
660,424,2023-01-28 11:00:00,3201.0,Purchase,5.0,Very Satisfied,7
661,476,2023-01-28 12:00:00,1606.0,Investment,10.0,Good Service,1
662,27,2023-01-28 13:00:00,1571.0,Bill Payment,6.0,Unsatisfactory,5
663,514,2023-01-28 14:00:00,2532.0,Loan Payment,1.0,Very Satisfied,8
664,865,2023-01-28 15:00:00,2609.0,Bill Payment,2.0,Needs Improvement,7
665,464,2023-01-28 16:00:00,2401.0,Loan Payment,5.0,Needs Improvement,8
666,807,2023-01-28 17:00:00,2685.0,Purchase,7.0,Good Service,6
667,982,2023-01-28 18:00:00,2193.0,Purchase,9.0,Unsatisfactory,8
668,824,2023-01-28 19:00:00,286.0,Investment,8.0,Very Satisfied,9
669,363,2023-01-28 20:00:00,3892.0,Purchase,2.0,Needs Improvement,6
670,383,2023-01-28 21:00:00,3614.0,Purchase,7.0,Unsatisfactory,10
671,751,2023-01-28 22:00:00,2088.0,Bill Payment,10.0,Unsatisfactory,10
672,525,2023-01-28 23:00:00,4352.0,Bill Payment,7.0,Excellent,1
