Customer_ID,Satisfaction_Score,Feedback_Comments,Likelihood_to_Recommend
199,4,Unsatisfactory,10
546,2,Needs improvement,2
568,8,Needs improvement,6
768,7,Excellent,1
211,10,Excellent,9
609,2,Needs improvement,5
794,2,Very satisfied,7
501,2,Very satisfied,10
241,1,Unsatisfactory,9
170,6,Very satisfied,9
859,6,Good service,7
294,1,Good service,4
922,1,Needs improvement,4
739,6,Needs improvement,7
315,6,Good service,8
127,4,Good service,7
468,3,Unsatisfactory,10
792,9,Excellent,4
367,6,Very satisfied,4
21,1,Very satisfied,8
316,3,Needs improvement,9
758,1,Unsatisfactory,7
90,3,Unsatisfactory,3
404,2,Unsatisfactory,10
518,5,Unsatisfactory,1
451,3,Good service,5
778,7,Very satisfied,6
908,8,Needs improvement,9
609,7,Unsatisfactory,5
150,2,Needs improvement,1
446,10,Excellent,4
957,10,Unsatisfactory,2
80,7,Unsatisfactory,4
17,10,Very satisfied,7
138,3,Very satisfied,9
652,7,Unsatisfactory,3
851,1,Very satisfied,3
508,2,Very satisfied,4
552,10,Excellent,7
919,1,Unsatisfactory,6
680,9,Good service,5
74,2,Unsatisfactory,4
74,2,Very satisfied,8
50,6,Good service,4
10,7,Needs improvement,3
103,2,Unsatisfactory,7
862,4,Very satisfied,2
388,3,Good service,4
385,5,Good service,8
299,9,Excellent,4
339,2,Needs improvement,10
389,5,Good service,7
990,8,Very satisfied,2
474,6,Needs improvement,5
616,4,Needs improvement,4
802,10,Unsatisfactory,9
962,8,Good service,7
792,3,Excellent,9
142,4,Good service,10
809,9,Good service,7
170,5,Good service,2
13,6,Needs improvement,2
669,2,Excellent,2
449,9,Unsatisfactory,5
174,8,Needs improvement,1
674,7,Very satisfied,7
959,9,Very satisfied,2
132,5,Needs improvement,4
540,5,Unsatisfactory,9
595,9,Unsatisfactory,8
897,,Good service,10
932,9,Very satisfied,2
875,1,Good service,4
269,10,Excellent,4
251,10,Needs improvement,2
370,8,Good service,2
618,3,Good service,5
773,8,Very satisfied,4
865,5,Good service,8
526,2,Unsatisfactory,4
592,9,Excellent,8
888,4,Needs improvement,5
506,7,Very satisfied,1
672,8,Needs improvement,9
178,7,Unsatisfactory,8
667,6,Very satisfied,1
547,7,Unsatisfactory,3
259,4,Unsatisfactory,3
260,10,Good service,5
135,1,Needs improvement,7
461,,Unsatisfactory,1
489,8,Needs improvement,1
643,10,Very satisfied,10
81,6,Very satisfied,6
367,5,Very satisfied,5
59,2,Unsatisfactory,3
74,10,Good service,3
239,5,Needs improvement,4
129,10,Unsatisfactory,10
412,3,Good service,2
315,2,Unsatisfactory,9
374,3,Good service,4
437,4,Good service,10
138,2,Good service,3
455,4,Excellent,10
615,54,Unsatisfactory,7
899,6,Very satisfied,9
903,5,Excellent,2
9,7,Unsatisfactory,6
232,7,Very satisfied,5
611,3,Very satisfied,1
730,9,Good service,7
965,7,Needs improvement,1
397,7,Needs improvement,10
749,2,Good service,9
734,10,Good service,4
680,3,Good service,8
882,3,Very satisfied,1
574,6,Needs improvement,5
318,4,Good service,3
999,4,Needs improvement,4
507,1,Excellent,4
522,6,Very satisfied,8
746,8,Very satisfied,10
87,8,Very satisfied,10
779,8,Good service,3
716,5,Unsatisfactory,1
318,10,Needs improvement,5
333,6,Good service,2
360,5,Good service,6
241,4,Good service,4
56,4,Good service,9
110,,Needs improvement,7
49,4,Very satisfied,2
755,6,Unsatisfactory,7
16,6,Needs improvement,10
73,5,Good service,8
884,9,Needs improvement,3
202,8,Excellent,3
93,10,Very satisfied,2
649,6,Very satisfied,1
33,9,Good service,3
600,5,Needs improvement,10
419,10,Good service,7
203,4,Excellent,9
551,6,Needs improvement,9
626,4,Unsatisfactory,6
845,8,Good service,6
759,7,Unsatisfactory,5
855,5,Good service,2
921,10,Good service,7
882,6,Excellent,1
720,7,Very satisfied,6
312,2,Excellent,4
944,9,Good service,3
469,7,Excellent,1
394,8,Needs improvement,6
809,5,Unsatisfactory,7
872,3,Very satisfied,1
211,2,Good service,1
867,2,Unsatisfactory,7
571,3,Unsatisfactory,6
156,1,Very satisfied,7
634,1,Good service,8
632,7,Good service,8
809,10,Very satisfied,9
322,8,Good service,9
435,6,Unsatisfactory,7
574,7,Good service,9
670,1,Good service,6
40,1,Excellent,9
754,9,Very satisfied,2
40,5,Needs improvement,2
453,7,Unsatisfactory,6
870,6,Unsatisfactory,3
190,4,Unsatisfactory,2
746,1,Unsatisfactory,8
15,4,Very satisfied,7
124,10,Needs improvement,8
740,10,Unsatisfactory,6
899,8,Very satisfied,9
280,1,Very satisfied,9
937,2,Unsatisfactory,2
959,8,Unsatisfactory,10
48,2,Good service,5
189,10,Excellent,9
304,9,Unsatisfactory,3
559,3,Excellent,5
696,3,Excellent,8
105,6,Good service,2
369,3,Unsatisfactory,6
501,9,Needs improvement,4
460,8,Unsatisfactory,6
247,4,Unsatisfactory,3
264,6,Very satisfied,6
206,8,Good service,7
507,4,Good service,10
530,5,Unsatisfactory,3
364,7,Unsatisfactory,5
763,8,Good service,8
750,7,Needs improvement,2
340,8,Unsatisfactory,7
407,4,Good service,1
453,1,Very satisfied,7
833,6,Good service,1
877,,Excellent,4
814,4,Unsatisfactory,4
578,2,Good service,5
848,1,Very satisfied,2
965,9,Needs improvement,6
150,2,Unsatisfactory,6
193,9,Needs improvement,8
908,6,Good service,10
147,6,Very satisfied,1
406,2,Excellent,4
183,6,Good service,2
106,3,Good service,8
236,7,Unsatisfactory,4
638,10,Excellent,8
958,4,Needs improvement,2
179,9,Needs improvement,4
432,5,Good service,9
401,10,Very satisfied,5
525,3,Very satisfied,6
743,1,Needs improvement,10
540,1,Very satisfied,9
891,4,Unsatisfactory,9
323,10,Very satisfied,7
261,10,Needs improvement,2
612,4,Needs improvement,7
700,9,Needs improvement,9
399,8,Good service,2
337,4,Unsatisfactory,7
300,6,Good service,7
119,7,Unsatisfactory,3
558,10,Needs improvement,6
413,8,Very satisfied,8
580,4,Needs improvement,10
384,1,Needs improvement,8
480,5,Unsatisfactory,3
305,1,Unsatisfactory,6
683,4,Very satisfied,2
870,7,Very satisfied,2
196,7,Good service,8
333,1,Excellent,10
20,9,Very satisfied,5
623,2,Needs improvement,5
658,5,Needs improvement,4
704,6,Needs improvement,10
433,1,Good service,4
883,2,Good service,8
426,7,Good service,3
229,6,Very satisfied,3
524,6,Very satisfied,8
217,6,Very satisfied,3
990,,Needs improvement,2
591,10,Good service,5
375,9,Good service,3
36,9,Good service,6
776,2,Good service,7
28,,Good service,3
372,5,Good service,9
86,10,Needs improvement,10
188,7,Very satisfied,1
305,3,Excellent,7
766,3,Very satisfied,4
422,4,Excellent,7
80,3,Unsatisfactory,9
186,3,Needs improvement,9
5,8,Excellent,1
558,7,Very satisfied,10
866,7,Very satisfied,4
497,10,Good service,7
509,,Good service,10
614,9,Good service,6
971,6,Needs improvement,9
2,3,Very satisfied,7
217,9,Good service,3
537,9,Good service,7
257,6,Needs improvement,10
735,10,Excellent,5
453,6,Needs improvement,2
424,8,Good service,10
324,8,Good service,3
499,6,Unsatisfactory,6
581,7,Very satisfied,6
197,4,Excellent,7
504,1,Good service,6
272,4,Good service,9
694,8,Excellent,5
959,8,Excellent,5
18,2,Needs improvement,8
107,7,Very satisfied,8
529,1,Unsatisfactory,1
125,2,Good service,3
483,8,Good service,6
594,10,Very satisfied,6
4,4,Needs improvement,1
627,3,Unsatisfactory,2
351,2,Good service,10
351,6,Excellent,7
649,4,Very satisfied,1
799,3,Very satisfied,10
901,3,Needs improvement,5
228,10,Unsatisfactory,1
16,3,Excellent,6
810,8,Unsatisfactory,7
425,9,Very satisfied,8
464,9,Excellent,3
724,5,Excellent,3
246,1,Very satisfied,1
798,10,Needs improvement,3
794,5,Needs improvement,5
177,1,Good service,6
543,9,Excellent,3
509,10,Very satisfied,4
562,8,Needs improvement,5
655,7,Good service,5
564,2,Needs improvement,9
233,2,Unsatisfactory,8
678,4,Good service,1
38,9,Good service,2
491,9,Excellent,5
444,8,Unsatisfactory,3
20,5,Needs improvement,7
611,7,Good service,6
727,9,Good service,2
556,3,Unsatisfactory,8
111,4,Unsatisfactory,5
487,2,Good service,6
89,9,Needs improvement,8
319,7,Very satisfied,6
118,6,Very satisfied,10
434,5,Needs improvement,3
918,7,Good service,7
239,3,Very satisfied,4
72,5,Unsatisfactory,6
822,2,Good service,6
905,5,Unsatisfactory,5
399,7,Needs improvement,1
816,10,Unsatisfactory,8
404,7,Good service,10
675,9,Good service,2
251,3,Needs improvement,4
869,8,Good service,3
195,5,Unsatisfactory,6
572,7,Needs improvement,1
610,1,Good service,9
930,1,Needs improvement,5
868,4,Excellent,5
867,5,Very satisfied,4
585,10,Very satisfied,4
222,3,Unsatisfactory,1
631,6,Very satisfied,9
182,3,Very satisfied,9
896,5,Good service,4
730,1,Good service,10
256,3,Needs improvement,10
908,7,Needs improvement,4
88,3,Excellent,7
873,5,Unsatisfactory,4
787,7,Excellent,1
492,2,Good service,9
336,3,Very satisfied,2
538,4,Excellent,5
407,5,Very satisfied,4
633,9,Unsatisfactory,8
289,9,Very satisfied,6
362,4,Unsatisfactory,7
441,9,Excellent,2
30,4,Good service,4
919,,Good service,4
714,10,Good service,2
894,1,Good service,10
548,7,Very satisfied,4
637,4,Needs improvement,9
223,8,Good service,8
747,8,Good service,1
124,8,Good service,8
982,6,Needs improvement,9
683,9,Very satisfied,8
998,4,Unsatisfactory,10
962,5,Unsatisfactory,1
693,4,Good service,8
215,5,Very satisfied,5
118,2,Unsatisfactory,9
227,5,Very satisfied,9
891,10,Very satisfied,6
444,8,Needs improvement,3
549,9,Good service,7
829,7,Very satisfied,3
608,7,Excellent,7
632,6,Good service,8
437,2,Excellent,5
12,10,Very satisfied,5
122,10,Unsatisfactory,4
547,9,Needs improvement,3
489,5,Very satisfied,8
251,6,Unsatisfactory,6
579,1,Unsatisfactory,6
482,5,Very satisfied,2
550,6,Unsatisfactory,4
280,10,Good service,5
742,2,Unsatisfactory,10
337,7,Unsatisfactory,5
168,4,Very satisfied,3
961,5,Very satisfied,10
953,3,Good service,5
328,5,Excellent,5
246,4,Good service,2
591,10,Needs improvement,5
626,6,Very satisfied,3
301,2,Unsatisfactory,3
729,3,Needs improvement,5
200,10,Unsatisfactory,9
893,1,Excellent,2
500,7,Very satisfied,9
864,9,Good service,3
754,2,Excellent,7
13,7,Very satisfied,1
366,3,Unsatisfactory,1
719,5,Unsatisfactory,8
774,6,Needs improvement,9
97,8,Good service,3
71,4,Good service,6
993,2,Needs improvement,3
815,3,Very satisfied,6
861,8,Needs improvement,7
742,7,Good service,5
357,6,Good service,3
812,5,Good service,8
544,5,Excellent,5
250,1,Needs improvement,1
254,6,Needs improvement,9
771,9,Excellent,3
182,8,Needs improvement,2
852,10,Excellent,3
974,1,Very satisfied,7
988,6,Unsatisfactory,10
166,3,Good service,8
4,6,Unsatisfactory,2
463,9,Unsatisfactory,7
145,6,Good service,5
165,8,Good service,9
344,6,Unsatisfactory,7
998,6,Very satisfied,1
874,7,Unsatisfactory,1
105,10,Very satisfied,6
548,4,Excellent,9
314,8,Good service,1
169,4,Needs improvement,3
520,7,Very satisfied,5
963,1,Good service,4
926,9,Good service,1
598,10,Good service,10
811,6,Needs improvement,10
505,4,Unsatisfactory,7
932,6,Needs improvement,10
358,1,Good service,2
766,8,Needs improvement,4
196,6,Excellent,4
310,5,Unsatisfactory,9
139,3,Needs improvement,2
158,2,Unsatisfactory,6
686,4,Good service,10
253,7,Unsatisfactory,3
319,10,Good service,7
182,8,Excellent,10
857,3,Good service,5
84,2,Excellent,6
174,4,Needs improvement,9
247,5,Needs improvement,8
384,4,Good service,8
727,1,Good service,9
429,10,Unsatisfactory,9
549,3,Very satisfied,5
576,5,Unsatisfactory,3
625,2,Very satisfied,10
674,1,Very satisfied,3
127,9,Very satisfied,5
684,9,Good service,1
530,5,Unsatisfactory,3
706,1,Good service,2
513,1,Very satisfied,9
653,7,Needs improvement,7
990,,Needs improvement,2
533,3,Needs improvement,1
264,2,Good service,4
624,4,Good service,2
481,10,Very satisfied,4
10,7,Good service,1
558,7,Very satisfied,10
196,10,Needs improvement,10
137,10,Needs improvement,3
627,3,Unsatisfactory,2
70,4,Excellent,9
441,5,Good service,3
984,10,Needs improvement,2
255,1,Good service,10
246,4,Good service,2
757,9,Good service,3
969,2,Unsatisfactory,2
248,4,Good service,3
58,4,Unsatisfactory,10
635,4,Very satisfied,6
